TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionCategory,RiskScore
TX001863,AC00233,5.81,23-06-2023 17:36,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95,04-11-2024 08:08,Normal,10.0581
TX001864,AC00017,103.48,30-01-2023 16:04,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,04-11-2024 08:09,Normal,11.0348
TX001865,AC00071,156.74,24-02-2023 18:22,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70,Retired,136,1,4004.35,04-11-2024 08:08,Normal,11.5674
TX001866,AC00128,505.14,03-01-2023 17:33,Debit,Portland,D000431,48.89.167.189,M058,ATM,68,Retired,179,1,2525.47,04-11-2024 08:11,Normal,15.0514
TX001867,AC00073,31.06,20-11-2023 16:59,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25,04-11-2024 08:07,Normal,10.3106
TX001868,AC00353,7.61,21-09-2023 18:13,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275,04-11-2024 08:08,Normal,10.0761
TX001869,AC00209,276.16,13-02-2023 16:14,Credit,Portland,D000024,64.15.0.66,M019,ATM,53,Retired,71,1,1733.34,04-11-2024 08:11,Normal,12.7616
TX001870,AC00396,145.77,05-04-2023 16:08,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,04-11-2024 08:11,Normal,11.4577
TX001871,AC00439,369.44,20-11-2023 17:11,Debit,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,04-11-2024 08:08,Normal,13.6944
TX001872,AC00063,558.86,15-03-2023 17:27,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32,04-11-2024 08:11,Normal,15.5886
TX001873,AC00203,429.15,09-03-2023 16:21,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26,Student,218,1,712.13,04-11-2024 08:11,Normal,14.2915
TX001874,AC00394,36.74,06-02-2023 17:21,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,04-11-2024 08:07,Normal,10.3674
TX001875,AC00258,79.14,12-04-2023 17:21,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56,04-11-2024 08:08,Normal,10.7914
TX001876,AC00144,132.48,09-08-2023 18:38,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,04-11-2024 08:07,Normal,11.3248
TX001877,AC00169,136.48,14-08-2023 16:46,Debit,Charlotte,D000119,100.137.90.188,M079,Online,52,Engineer,138,4,4618.53,04-11-2024 08:09,Normal,41.3648
TX001878,AC00285,203.76,02-10-2023 16:33,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,04-11-2024 08:09,Normal,12.0376
TX001879,AC00047,750.95,08-09-2023 18:16,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,04-11-2024 08:11,Normal,17.5095
TX001880,AC00460,0.84,01-01-2024 16:45,Debit,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,04-11-2024 08:07,Normal,10.0084
TX001881,AC00073,257.18,10-07-2023 17:00,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15,04-11-2024 08:10,Normal,12.5718
TX001882,AC00253,767.66,08-05-2023 17:44,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63,Doctor,155,1,1801.69,04-11-2024 08:12,Normal,17.6766
TX001883,AC00320,182.29,10-05-2023 16:55,Debit,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39,04-11-2024 08:08,Normal,11.8229
TX001884,AC00462,184.51,04-09-2023 16:34,Credit,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64,04-11-2024 08:09,Normal,11.8451
TX001885,AC00071,451.31,04-12-2023 16:57,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,04-11-2024 08:07,Normal,54.5131
TX001886,AC00363,144.1,07-07-2023 17:24,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57,Doctor,30,1,11523.64,04-11-2024 08:10,Normal,11.441
TX001887,AC00448,72.5,10-04-2023 17:48,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,04-11-2024 08:11,Normal,10.725
TX001888,AC00206,74.11,08-09-2023 16:09,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,04-11-2024 08:08,Normal,40.7411
TX001889,AC00181,22.15,03-05-2023 16:26,Debit,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,04-11-2024 08:11,Normal,10.2215
TX001890,AC00213,777.92,12-06-2023 18:56,Debit,Austin,D000125,194.88.79.54,M045,Branch,62,Doctor,97,1,7061.58,04-11-2024 08:09,Normal,17.7792
TX001891,AC00470,790.07,26-05-2023 17:32,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,04-11-2024 08:10,Normal,17.9007
TX001892,AC00451,406.33,02-10-2023 16:41,Credit,Miami,D000285,150.83.4.238,M066,Branch,59,Engineer,103,1,4298.34,04-11-2024 08:07,Normal,14.0633
TX001893,AC00192,767.41,07-09-2023 16:28,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56,Doctor,27,1,12799.34,04-11-2024 08:08,Normal,17.6741
TX001894,AC00378,4.58,19-10-2023 16:13,Credit,Atlanta,D000162,89.6.100.149,M099,Online,21,Student,135,1,811.24,04-11-2024 08:06,Normal,10.0458
TX001895,AC00143,447.83,15-08-2023 16:22,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08,04-11-2024 08:07,Normal,14.4783
TX001896,AC00499,49.67,20-02-2023 18:48,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,04-11-2024 08:08,Normal,10.4967
TX001897,AC00168,77.83,27-12-2023 16:40,Credit,Kansas City,D000319,34.86.220.205,M067,Branch,49,Engineer,146,1,2471.53,04-11-2024 08:10,Normal,10.7783
TX001898,AC00085,702.87,07-06-2023 17:06,Debit,Washington,D000352,216.31.34.238,M033,ATM,19,Student,184,1,1237.5,04-11-2024 08:11,Normal,17.0287
TX001899,AC00144,133.56,24-01-2023 18:43,Debit,Atlanta,D000417,162.58.247.55,M071,Online,25,Student,177,1,783.83,04-11-2024 08:06,Normal,11.3356
TX001900,AC00185,868.05,12-01-2023 16:35,Credit,San Diego,D000255,197.52.3.107,M024,Online,49,Engineer,119,1,3931.03,04-11-2024 08:09,Normal,18.6805
TX001901,AC00338,52.87,31-03-2023 17:25,Debit,Indianapolis,D000053,91.103.147.166,M055,Branch,24,Student,70,1,960.96,04-11-2024 08:11,Normal,10.5287
TX001902,AC00384,179,06-09-2023 16:01,Debit,Houston,D000583,49.10.93.200,M053,ATM,78,Retired,121,1,7310.88,04-11-2024 08:10,Normal,11.79
TX001903,AC00336,1168.26,12-06-2023 16:25,Credit,Philadelphia,D000697,111.78.64.133,M005,Online,73,Retired,37,1,1385.74,04-11-2024 08:09,Normal,21.6826
TX001904,AC00003,384.11,15-05-2023 16:35,Debit,Fort Worth,D000290,194.88.79.54,M032,ATM,58,Retired,12,1,7902.52,04-11-2024 08:06,Normal,13.8411
TX001905,AC00378,227.61,07-08-2023 16:16,Debit,Houston,D000162,220.179.173.114,M025,Online,71,Retired,61,1,4405.28,04-11-2024 08:07,Normal,12.2761
TX001906,AC00217,40.83,16-08-2023 16:40,Debit,Indianapolis,D000627,1.238.163.61,M040,ATM,48,Engineer,24,1,3944.12,04-11-2024 08:12,Normal,10.4083
TX001907,AC00280,19.76,31-03-2023 17:50,Debit,Nashville,D000621,166.41.54.117,M037,ATM,20,Student,240,1,1523.04,04-11-2024 08:10,Normal,10.1976
TX001908,AC00184,484.24,29-05-2023 16:40,Debit,Raleigh,D000305,73.108.76.238,M019,Branch,67,Doctor,77,1,8042.3,04-11-2024 08:06,Normal,14.8424
TX001909,AC00456,494.66,19-06-2023 16:59,Debit,Houston,D000500,133.63.96.21,M009,Online,33,Doctor,110,1,5531.93,04-11-2024 08:06,Normal,14.9466
TX001910,AC00151,301.47,26-01-2023 16:13,Debit,Colorado Springs,D000030,36.13.239.172,M040,Branch,21,Student,291,1,560.73,04-11-2024 08:09,Normal,13.0147
TX001911,AC00366,199.09,19-05-2023 16:54,Debit,Detroit,D000663,157.47.114.20,M078,Online,70,Doctor,89,1,1658.52,04-11-2024 08:08,Normal,11.9909
TX001912,AC00383,38.95,18-10-2023 16:44,Debit,Los Angeles,D000669,211.42.9.0,M100,Online,27,Engineer,50,1,731.52,04-11-2024 08:08,Normal,10.3895
TX001913,AC00076,515.94,22-12-2023 16:42,Debit,San Francisco,D000606,27.215.118.94,M049,ATM,29,Engineer,37,1,1389.89,04-11-2024 08:11,Normal,15.1594
TX001914,AC00290,41.93,13-02-2023 16:44,Debit,Fresno,D000600,211.45.75.44,M055,ATM,48,Engineer,136,1,5081.26,04-11-2024 08:06,Normal,10.4193
TX001915,AC00347,137.84,13-11-2023 16:03,Debit,Omaha,D000553,195.226.203.234,M069,ATM,27,Student,83,1,1000.35,04-11-2024 08:09,Normal,11.3784
TX001916,AC00034,95.35,26-07-2023 16:27,Debit,Chicago,D000348,39.163.103.27,M032,Online,21,Student,131,1,1639.9,04-11-2024 08:07,Normal,10.9535
TX001917,AC00373,93.14,02-01-2023 16:47,Debit,Memphis,D000624,83.207.115.164,M092,Online,67,Retired,151,1,5473.82,04-11-2024 08:07,Normal,10.9314
TX001918,AC00382,1427.71,24-01-2023 17:26,Debit,New York,D000015,59.208.79.116,M086,Branch,64,Doctor,159,1,1729.26,04-11-2024 08:09,Normal,24.2771
TX001919,AC00463,79.33,06-12-2023 16:10,Credit,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1,04-11-2024 08:07,Normal,10.7933
TX001920,AC00030,76.89,10-05-2023 17:49,Debit,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,04-11-2024 08:10,Normal,10.7689
TX001921,AC00431,233.71,13-03-2023 17:30,Debit,Jacksonville,D000450,114.115.12.20,M040,Online,19,Student,297,1,1231.98,04-11-2024 08:12,Normal,12.3371
TX001922,AC00243,14.92,22-05-2023 16:51,Debit,Las Vegas,D000521,56.89.80.133,M044,Branch,26,Engineer,120,1,6611.26,04-11-2024 08:07,Normal,10.1492
TX001923,AC00499,242.17,08-06-2023 16:28,Debit,Jacksonville,D000442,111.226.226.202,M032,ATM,60,Doctor,147,1,883.72,04-11-2024 08:10,Normal,12.4217
TX001924,AC00065,122.98,24-07-2023 16:15,Debit,Jacksonville,D000259,113.134.242.82,M020,Online,79,Retired,228,1,5055.99,04-11-2024 08:09,Normal,11.2298
TX001925,AC00492,129.35,28-08-2023 16:31,Debit,Las Vegas,D000631,179.43.245.131,M040,ATM,52,Engineer,130,1,7166.88,04-11-2024 08:09,Normal,11.2935
TX001926,AC00062,138.33,07-07-2023 17:58,Debit,Dallas,D000183,31.127.129.152,M011,Online,21,Student,69,1,232.56,04-11-2024 08:09,Normal,11.3833
TX001927,AC00026,39.31,30-10-2023 17:24,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38,04-11-2024 08:06,Normal,10.3931
TX001928,AC00201,91.85,16-10-2023 16:50,Debit,Seattle,D000471,64.89.183.39,M040,Online,21,Student,148,1,802.09,04-11-2024 08:12,Normal,10.9185
TX001929,AC00377,277.7,22-06-2023 16:38,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58,Engineer,107,1,1423.2,04-11-2024 08:11,Normal,12.777
TX001930,AC00269,114.03,24-11-2023 16:30,Debit,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,04-11-2024 08:11,Normal,11.1403
TX001931,AC00239,302.63,28-02-2023 17:24,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,04-11-2024 08:07,Normal,13.0263
TX001932,AC00070,31.19,25-04-2023 16:23,Debit,Charlotte,D000410,93.160.83.196,M023,ATM,52,Engineer,74,1,5545.96,04-11-2024 08:09,Normal,10.3119
TX001933,AC00284,112.91,15-11-2023 18:04,Credit,Tucson,D000439,53.218.177.171,M031,Online,27,Engineer,135,1,4764.48,04-11-2024 08:09,Normal,11.1291
TX001934,AC00337,742.26,20-06-2023 17:04,Debit,San Diego,D000678,172.111.76.65,M056,Online,27,Engineer,36,1,7868.19,04-11-2024 08:10,Normal,17.4226
TX001935,AC00051,256.8,24-02-2023 16:49,Debit,Charlotte,D000143,173.232.121.213,M014,ATM,26,Student,80,1,1128.38,04-11-2024 08:09,Normal,12.568
TX001936,AC00328,378.68,06-01-2023 17:23,Debit,Fort Worth,D000653,31.75.105.19,M095,ATM,60,Doctor,239,1,7627.04,04-11-2024 08:07,Normal,13.7868
TX001937,AC00064,571.93,20-09-2023 17:44,Debit,Washington,D000230,113.137.153.101,M048,Online,52,Retired,119,1,4026.03,04-11-2024 08:06,Normal,15.7193
TX001938,AC00231,26.31,11-08-2023 16:38,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,04-11-2024 08:06,Normal,10.2631
TX001939,AC00362,205.58,16-08-2023 17:49,Debit,Portland,D000547,221.206.44.63,M005,Online,20,Student,159,1,1501.95,04-11-2024 08:07,Normal,12.0558
TX001940,AC00363,533.61,20-12-2023 16:17,Debit,Mesa,D000324,66.255.7.16,M043,Online,48,Engineer,115,1,3656.93,04-11-2024 08:11,Normal,15.3361
TX001941,AC00196,428.62,05-06-2023 16:02,Debit,Raleigh,D000039,71.93.189.160,M028,Branch,55,Retired,72,1,3473.24,04-11-2024 08:10,Normal,14.2862
TX001942,AC00360,361.22,17-04-2023 17:58,Debit,Raleigh,D000338,173.135.78.201,M028,ATM,64,Retired,167,1,7061.73,04-11-2024 08:10,Normal,13.6122
TX001943,AC00499,837.29,27-11-2023 16:14,Debit,Phoenix,D000189,217.233.219.196,M002,Branch,25,Student,216,1,6012.67,04-11-2024 08:07,Normal,18.3729
TX001944,AC00213,117.25,03-04-2023 16:35,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68,04-11-2024 08:08,Normal,11.1725
TX001945,AC00165,135.27,10-08-2023 16:16,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,04-11-2024 08:09,Normal,11.3527
TX001946,AC00299,185.1,08-08-2023 16:21,Debit,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,04-11-2024 08:10,Normal,11.851
TX001947,AC00119,113.54,22-09-2023 16:42,Debit,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,04-11-2024 08:08,Normal,11.1354
TX001948,AC00409,354.96,29-11-2023 16:27,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94,04-11-2024 08:08,Normal,13.5496
TX001949,AC00100,224.22,23-01-2023 18:45,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,04-11-2024 08:12,Normal,12.2422
TX001950,AC00244,737.1,19-07-2023 16:11,Debit,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19,04-11-2024 08:11,Normal,17.371
TX001951,AC00382,223.22,17-07-2023 16:20,Debit,Fort Worth,D000397,66.255.7.16,M018,ATM,27,Student,96,1,1734.22,04-11-2024 08:08,Normal,12.2322
TX001952,AC00389,557.26,04-10-2023 17:06,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,04-11-2024 08:09,Normal,15.5726
TX001953,AC00350,1496.57,27-02-2023 16:18,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06,04-11-2024 08:06,Normal,24.9657
TX001954,AC00275,27.44,06-11-2023 17:23,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,04-11-2024 08:08,Normal,10.2744
TX001955,AC00231,310.09,24-11-2023 16:49,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,04-11-2024 08:10,Normal,13.1009
TX001956,AC00449,80.38,06-03-2023 16:25,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,04-11-2024 08:09,Normal,10.8038
TX001957,AC00248,26.1,01-12-2023 17:45,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243,04-11-2024 08:10,Normal,10.261
TX001958,AC00301,845.14,09-01-2023 16:21,Credit,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65,04-11-2024 08:11,Normal,18.4514
TX001959,AC00023,59.73,22-05-2023 16:38,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,04-11-2024 08:10,Normal,10.5973
TX001960,AC00272,758.77,23-06-2023 16:12,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,04-11-2024 08:08,Normal,17.5877
TX001961,AC00377,301.51,24-02-2023 16:33,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,04-11-2024 08:11,Normal,13.0151
TX001962,AC00276,418.03,04-09-2023 17:46,Debit,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,04-11-2024 08:08,Normal,14.1803
TX001963,AC00427,118.06,24-05-2023 17:07,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,04-11-2024 08:07,Normal,11.1806
TX001964,AC00220,483.92,16-10-2023 18:57,Debit,New York,D000046,145.179.219.57,M092,ATM,70,Retired,115,1,3138,04-11-2024 08:06,Normal,14.8392
TX001965,AC00370,78.93,17-02-2023 16:41,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,04-11-2024 08:12,Normal,10.7893
TX001966,AC00187,36.63,04-05-2023 17:02,Debit,Miami,D000560,16.94.155.46,M094,ATM,75,Retired,261,1,7941.73,04-11-2024 08:07,Normal,10.3663
TX001967,AC00293,87.85,13-12-2023 17:25,Debit,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,04-11-2024 08:07,Normal,10.8785
TX001968,AC00203,1001.83,17-07-2023 17:46,Debit,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83,04-11-2024 08:11,Normal,20.0183
TX001969,AC00016,705.34,12-09-2023 18:52,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,04-11-2024 08:12,Normal,17.0534
TX001970,AC00189,146.55,03-08-2023 18:35,Debit,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,04-11-2024 08:07,Normal,51.4655
TX001971,AC00005,116.89,20-11-2023 16:31,Debit,Columbus,D000328,146.250.144.172,M064,Online,71,Retired,226,1,4880.31,04-11-2024 08:06,Normal,11.1689
TX001972,AC00190,106.41,16-01-2023 16:37,Debit,Los Angeles,D000473,84.237.126.96,M063,Branch,57,Retired,87,1,1310.38,04-11-2024 08:07,Normal,11.0641
TX001973,AC00480,1087.9,27-03-2023 18:06,Debit,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51,04-11-2024 08:12,Normal,20.879
TX001974,AC00407,584.41,02-01-2023 16:51,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,04-11-2024 08:11,Normal,15.8441
TX001975,AC00195,584.98,12-06-2023 16:25,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,04-11-2024 08:07,Normal,15.8498
TX001976,AC00260,79.21,24-11-2023 17:52,Debit,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,04-11-2024 08:07,Normal,10.7921
TX001977,AC00006,173.13,05-10-2023 16:46,Credit,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,04-11-2024 08:07,Normal,11.7313
TX001978,AC00294,335.7,30-01-2023 17:47,Debit,El Paso,D000180,184.57.159.204,M012,ATM,80,Retired,57,1,6601.44,04-11-2024 08:10,Normal,13.357
TX001979,AC00327,1225.5,27-11-2023 16:02,Credit,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,8611.17,04-11-2024 08:11,Normal,22.255
TX001980,AC00013,422.81,20-11-2023 16:07,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,04-11-2024 08:10,Normal,14.2281
TX001981,AC00386,135.43,06-10-2023 16:14,Debit,San Jose,D000626,120.170.93.69,M031,ATM,57,Retired,92,1,5315.83,04-11-2024 08:08,Normal,11.3543
TX001982,AC00256,584.88,19-12-2023 17:19,Debit,Philadelphia,D000202,91.204.200.167,M042,ATM,26,Student,121,1,548.45,04-11-2024 08:11,Normal,15.8488
TX001983,AC00439,308.94,03-04-2023 16:35,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,04-11-2024 08:07,Normal,13.0894
TX001984,AC00088,295.93,20-02-2023 17:26,Debit,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,04-11-2024 08:09,Normal,12.9593
TX001985,AC00303,1512.99,08-08-2023 17:15,Debit,Philadelphia,D000032,195.164.171.146,M071,Online,19,Student,50,1,9963.39,04-11-2024 08:09,Normal,25.1299
TX001986,AC00245,77.44,26-06-2023 16:28,Debit,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,04-11-2024 08:10,Normal,10.7744
TX001987,AC00188,92.5,25-09-2023 16:22,Credit,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,04-11-2024 08:08,Normal,10.925
TX001988,AC00225,97.74,04-09-2023 16:46,Credit,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,04-11-2024 08:07,Normal,10.9774
TX001989,AC00278,291.68,07-08-2023 18:07,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,04-11-2024 08:11,Normal,12.9168
TX001990,AC00311,56.96,26-06-2023 17:38,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22,Student,135,1,1597.85,04-11-2024 08:07,Normal,10.5696
TX001991,AC00206,436.8,03-07-2023 16:15,Debit,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33,04-11-2024 08:10,Normal,14.368
TX001992,AC00329,259.49,09-06-2023 16:31,Debit,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61,04-11-2024 08:07,Normal,12.5949
TX001993,AC00338,726.26,13-02-2023 17:13,Debit,Omaha,D000386,69.160.14.157,M035,Online,57,Retired,147,1,2150.38,04-11-2024 08:06,Normal,17.2626
TX001994,AC00409,568.68,25-04-2023 18:47,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04,04-11-2024 08:08,Normal,15.6868
TX001995,AC00114,77.57,13-12-2023 17:02,Debit,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,04-11-2024 08:07,Normal,10.7757
TX001996,AC00460,999.28,22-05-2023 17:45,Debit,Boston,D000032,125.89.163.224,M050,Online,29,Engineer,40,1,4272.41,04-11-2024 08:12,Normal,19.9928
TX001997,AC00373,14.16,09-01-2023 16:49,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,04-11-2024 08:10,Normal,10.1416
TX001998,AC00021,1142.83,14-07-2023 17:44,Credit,Omaha,D000493,219.98.242.240,M028,Branch,61,Retired,48,1,2467.39,04-11-2024 08:11,Normal,21.4283
TX001999,AC00235,61.33,20-09-2023 18:18,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,04-11-2024 08:06,Normal,10.6133
TX002000,AC00261,27.64,09-06-2023 17:14,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,04-11-2024 08:08,Normal,10.2764
TX002001,AC00456,3.85,17-04-2023 16:27,Debit,San Jose,D000058,72.192.101.196,M025,ATM,29,Doctor,32,1,10506.41,04-11-2024 08:08,Normal,10.0385
TX002002,AC00332,431.22,21-04-2023 16:25,Credit,Austin,D000301,111.226.226.202,M051,Branch,73,Retired,129,1,6505.98,04-11-2024 08:07,Normal,14.3122
TX002003,AC00245,178.55,15-12-2023 16:16,Debit,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,04-11-2024 08:12,Normal,11.7855
TX002004,AC00388,248.76,24-05-2023 16:12,Debit,Denver,D000334,80.75.92.66,M091,ATM,18,Student,56,1,546.46,04-11-2024 08:06,Normal,12.4876
TX002005,AC00008,76.16,21-11-2023 16:45,Debit,San Francisco,D000539,100.128.70.210,M060,ATM,23,Student,99,1,1072.25,04-11-2024 08:12,Normal,10.7616
TX002006,AC00066,347.25,30-01-2023 18:49,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,69,Doctor,250,1,7273.55,04-11-2024 08:08,Normal,13.4725
TX002007,AC00227,28.04,15-02-2023 16:37,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,11197.54,04-11-2024 08:12,Normal,50.2804
TX002008,AC00352,325.98,20-07-2023 16:58,Debit,Washington,D000232,141.241.241.128,M086,ATM,19,Student,277,1,782.35,04-11-2024 08:08,Normal,13.2598
TX002009,AC00481,249.56,20-11-2023 16:05,Debit,New York,D000617,49.10.93.200,M083,Branch,76,Retired,246,1,4444.95,04-11-2024 08:11,Normal,12.4956
TX002010,AC00341,17.43,23-02-2023 16:21,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88,04-11-2024 08:08,Normal,10.1743
TX002011,AC00065,198.01,24-04-2023 17:46,Credit,Austin,D000145,83.80.89.29,M005,Branch,26,Student,40,1,250.93,04-11-2024 08:10,Normal,11.9801
TX002012,AC00248,585.58,04-09-2023 16:13,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,04-11-2024 08:09,Normal,15.8558
TX002013,AC00177,434.67,05-12-2023 18:33,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,27,Student,124,1,1298.13,04-11-2024 08:10,Normal,14.3467
TX002014,AC00139,510.7,07-06-2023 16:35,Credit,Nashville,D000167,156.96.135.18,M040,Online,27,Student,294,1,5828.48,04-11-2024 08:07,Normal,15.107
TX002015,AC00252,331.98,28-08-2023 16:40,Debit,Denver,D000302,60.153.124.80,M047,ATM,74,Retired,12,1,7600.99,04-11-2024 08:09,Normal,13.3198
TX002016,AC00286,199.54,10-10-2023 17:24,Debit,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,04-11-2024 08:10,Normal,11.9954
TX002017,AC00001,212.97,14-11-2023 16:56,Debit,Atlanta,D000492,45.241.13.208,M003,Online,59,Engineer,178,1,4180.4,04-11-2024 08:10,Normal,12.1297
TX002018,AC00453,270.56,17-02-2023 16:57,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44,04-11-2024 08:08,Normal,12.7056
TX002019,AC00291,306.37,27-06-2023 18:26,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,26,Engineer,120,1,9609.67,04-11-2024 08:07,Normal,13.0637
